#itemtraits																								
Id	ItemTraitType	TraitContext	IsNegative	Parameters	TooltipIconTag																			
cor_worker_pistol_1		rusty_plates 1 coarse_parts 1 plastic 1 spring 1																						
anc_quasi_pistol_1		ceramite_plates 2 microelectronics_parts 1 venus_weapon_parts 1 wire 1																						
sbn_rail_pistol_1		armor_plates 2 microelectronics_parts 1 capacitor_parts 1 metal_tread 1																						
ddr_frost_pistol_1		plastic 1 microelectronics_parts 1 circuit_board 1 bulb 1 wire 1																						
grh_revolver_pistol_1		rubber 2 weapon_parts 1 spring 1																						
sun_laser_pistol_1		armor_plates 2 microelectronics_parts 1 bulb 1 wire 1																						
fra_security_pistol_1		rubber 2 weapon_parts 1 spring 1 metal_tread 1																						
venus_quasi_pistol_1		venus_weapon_parts 1 venus_armor_plates 1																						
pmc_shotgun_1		rubber 2 weapon_parts 1 blunt_parts 1																						
pmc_shotgun_2		armor_plates 2 weapon_parts 1 blunt_parts 1																						
trucker_shotgun_1		rubber 2 weapon_parts 1 spring 1 blunt_parts 1																						
trucker_shotgun_2		armor_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
trucker_shotgun_3		ceramite_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
common_shotgun_1		rubber 2 weapon_parts 1 blunt_parts 1																						
common_shotgun_2		rubber 2 weapon_parts 1 spring 1 blunt_parts 1																						
plasma_shotgun_1		ceramite_plates 2 microelectronics_parts 1 capacitor_parts 1																						
military_shotgun_1		armor_plates 2 weapon_parts 1 trash_pipe_1 1																						
trash_shotgun_1		rusty_plates 1 broken_weapon 1 blunt_parts 1																						
chu_shotgun_1		ceramite_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
anc_shotgun_1		armor_plates 1 ceramite_plates 1 weapon_parts 1 blunt_parts 1																						
sbn_rail_shotgun_1		armor_plates 2 microelectronics_parts 1 capacitor_parts 1 metal_tread 1																						
sun_laser_shotgun_1		ceramite_plates 2 microelectronics_parts 1 capacitor_parts 1																						
venus_quasi_shotgun_1		venus_weapon_parts 2 venus_armor_plates 2																						
pmc_smg_1		rubber 2 weapon_parts 1 blunt_parts 1																						
pmc_smg_2		rubber 2 weapon_parts 1 spring 1 blunt_parts 1																						
pmc_smg_3		rubber 2 weapon_parts 1 spring 1 blunt_parts 1																						
military_smg_1		armor_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
trash_smg_1		broken_weapon 1 weapon_parts 1 rusty_plates 1 rod_parts 1																						
police_smg_1		rubber 2 weapon_parts 1 blunt_parts 1																						
laser_smg_2		plastic 2 circuit_board 1 bulb 1 wire 1 capacitor_parts 1																						
plasma_assault_1		ceramite_plates 2 circuit_board 1 microelectronics_parts 1 transformer 1																						
rwa_military_smg_1		ceramite_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
civ_common_smg_1		rubber 2 weapon_parts 1 spring 1 blunt_parts 1																						
anc_quasi_smg_1		armor_plates 2 weapon_parts 1 spring 1																						
fra_security_smg_1		rubber 2 weapon_parts 1 spring 1																						
sbn_rail_smg_1		ceramite_plates 2 microelectronics_parts 1 capacitor_parts 1 metal_tread 1																						
ddr_toxic_pistol_1		plastic 1 microelectronics_parts 1 glass 1 circuit_board 1 metal_tread 1																						
pmc_assault_1		armor_plates 2 weapon_parts 1 lens 1 blunt_parts 1																						
military_assault_1		ceramite_plates 2 weapon_parts 1 lens 1 blunt_parts 1																						
rwa_military_assault_1		ceramite_plates 2 armor_plates 1 weapon_parts 1 microelectronics_parts 1 circuit_board 1																						
moon_assault_1		moon_weapon_parts 2 moon_armor_plates 1 quasi_repair_kit 1																						
trash_assault_1		broken_weapon 1 weapon_parts 1 rusty_plates 1 rod_parts 1																						
common_assault_1		armor_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
civ_common_assault_1		armor_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
anc_quasi_assault_1		armor_plates 1 ceramite_plates 1 microelectronics_parts 1 venus_weapon_parts 1 wire 1																						
grh_trucker_assault_1		armor_plates 2 weapon_parts 1 lens 1 blunt_parts 1																						
fra_security_assault_1		ceramite_plates 1 armor_plates 1 weapon_parts 1 lens 1																						
plasma_shotgun_2		ceramite_plates 2 circuit_board 1 microelectronics_parts 1 capacitor_parts 1																						
army_sniper_1		ceramite_plates 2 weapon_parts 1 lens 1 spring 1 trash_pipe_1 1																						
army_sniper_2		ceramite_plates 2 weapon_parts 1 lens 1 microelectronics_parts 1																						
trucker_marksman_1		rubber 2 weapon_parts 1 blunt_parts 1																						
trucker_marksman_2		armor_plates 2 weapon_parts 1 lens 1 trash_pipe_1 1																						
laser_sniper_1		plastic 2 microelectronics_parts 1 lens 1 bulb 1 transformer 1																						
laser_marksman_1		plastic 2 microelectronics_parts 1 lens 1 bulb 1 capacitor_parts 1																						
civ_marksman_1		armor_plates 2 weapon_parts 1 lens 1 trash_pipe_1 1																						
anc_marksman_1		ceramite_plates 2 weapon_parts 1 lens 1 microelectronics_parts 1 blunt_parts 1																						
rail_marksman_1		ceramite_plates 2 microelectronics_parts 1 capacitor_parts 1 metal_tread 1																						
grh_trucker_marksman_2		armor_plates 2 weapon_parts 1 lens 1 blunt_parts 1																						
sun_laser_sniper_1		plastic 1 ceramite_plates 1 microelectronics_parts 1 lens 1 transformer 1 capacitor_parts 1																						
venus_marksman_1		venus_weapon_parts 2 venus_armor_plates 2																						
moon_crossbow_sniper_1		moon_weapon_parts 2 moon_armor_plates 1 quasi_repair_kit 1																						
worker_hmg_1		rusty_plates 2 spring 1 rod_parts 1																						
cor_worker_hmg_1		rusty_plates 1 coarse_parts 1 spring 1 rod_parts 1																						
cor_laser_sniper_1		armor_plates 2 plastic 1 circuit_board 1 bulb 1 wire 1																						
army_hmg_1		ceramite_plates 2 weapon_parts 1 spring 1 trash_pipe_1 1																						
plasma_hmg_1		ceramite_plates 2 microelectronics_parts 1 wire 1 capacitor_parts 1 transformer 1																						
military_minigun_1		ceramite_plates 2 weapon_parts 1 metal_tread 1 spring 1 trash_pipe_1 1																						
plb_worker_shockgun_1		ceramite_plates 2 microelectronics_parts 1 bulb 1 capacitor_parts 1 transformer 1																						
tech_hfg_1		ceramite_plates 2 microelectronics_parts 1 bulb 1 capacitor_parts 1 transformer 1																						
worker_disctrower_1		coarse_parts 2 spring 1 rusty_plates 1 rod_parts 1																						
cor_worker_disctrower_1		coarse_parts 2 spring 1 armor_plates 1 rod_parts 1																						
worker_flametrower_1		coarse_parts 2 metal_tread 1 rusty_plates 1 rod_parts 1																						
cor_worker_flametrower_1		coarse_parts 2 metal_tread 1 armor_plates 1 rod_parts 1																						
toxic_thrower_1		armor_plates 2 glass 1 circuit_board 1 capacitor_parts 1																						
grenade_launcher_1		armor_plates 2 weapon_parts 1 spring 1 metal_tread 1 blunt_parts 1																						
mercury_staff_sniper_1		quasi_energy_ammo 2 qwasi_grenade 1 demonic_aye 1																						
civ_plasma_pistol_1		microelectronics_parts 1 capacitor_parts 1 plastic 1																						
fra_shock_pistol_1		ceramite_plates 2 microelectronics_parts 1 bulb 1 capacitor_parts 1 transformer 1																						
dil_sound_pistol_1		plastic 2 microelectronics_parts 1 bulb 1																						
dil_sound_pistol_2		plastic 1 microelectronics_parts 1 bulb 1 capacitor_parts 1																						
she_heavy_pistol_1		plastic 1 weapon_parts 1 spring 1																						
fra_security_shotgun_1		ceramite_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
ddr_toxic_shotgun_1		bulb 1 microelectronics_parts 1 glass 1 circuit_board 1 metal_tread 1																						
ddr_frost_shotgun_1		bulb 1 microelectronics_parts 1 glass 1 capacitor_parts 1 transformer 1																						
dil_sound_shotgun_1		ceramite_plates 2 microelectronics_parts 1 capacitor_parts 1																						
she_gas_shotgun_1		plastic 1 microelectronics_parts 1 circuit_board 1 wire 1																						
pirates_smg_1		broken_weapon 1 weapon_parts 1 rusty_plates 1 rod_parts 1																						
pirates_smg_2		rubber 2 weapon_parts 1 blunt_parts 1																						
civ_common_smg_2		rubber 2 weapon_parts 1 spring 2 blunt_parts 1																						
grh_common_smg_1		ceramite_plates 1 armor_plates 1 weapon_parts 1																						
fra_security_smg_2		ceramite_plates 2 weapon_parts 1 spring 1 blunt_parts 1																						
fra_shock_smg_1		ceramite_plates 2 microelectronics_parts 1 bulb 1 capacitor_parts 1 transformer 1																						
dil_shock_smg_1		microelectronics_parts 1 bulb 1 capacitor_parts 1 transformer 1																						
sbn_rail_assault_1		ceramite_plates 2 microelectronics_parts 1 bulb 1 capacitor_parts 1 transformer 1																						
pirates_assault_1		armor_plates 1 weapon_parts 2 spring 1 blunt_parts 1																						
pirates_assault_2		ceramite_plates 1 armor_plates 1 weapon_parts 1 circuit_board 1																						
grh_trucker_marksman_1		ceramite_plates 1 armor_plates 1 weapon_parts 1 lens 1																						
civ_plasma_assault_1		ceramite_plates 2 circuit_board 1 microelectronics_parts 1 capacitor_parts 1																						
sun_laser_assault_1		ceramite_plates 2 microelectronics_parts 1 lens 1 transformer 1 capacitor_parts 1																						
dil_sound_assault_1		ceramite_plates 1 microelectronics_parts 1 lens 1 transformer 1 capacitor_parts 1																						
she_common_assault_1		ceramite_plates 2 weapon_parts 1 lens 1 blunt_parts 1																						
pirates_sniper_1		ceramite_plates 2 weapon_parts 2 rod_parts 1 lens 1																						
sun_laser_marksman_1		ceramite_plates 2 weapon_parts 1 lens 1 microelectronics_parts 1 blunt_parts 1																						
dil_shock_sniper_1		ceramite_plates 2 weapon_parts 1 lens 1 microelectronics_parts 1 blunt_parts 1																						
she_military_minigun_1		ceramite_plates 2 weapon_parts 1 spring 1 trash_pipe_1 1																						
pirates_autogun_1		ceramite_plates 2 blunt_parts 1 spring 1 blunt_parts 1 rod_parts 1																						
chu_meltatrower_1		coarse_parts 2 metal_tread 1 rusty_plates 1 rod_parts 1																						
small_basic_ammo		powder 2																						
small_burst_ammo		powder 2																						
small_expansive_ammo		powder 2																						
shotgun_bullet_ammo		powder 2																						
shotgun_shrapnel_ammo		powder 2																						
shotgun_explosion_ammo		powder 2																						
shotgun_flechette_ammo		powder 2																						
shotgun_dragon_ammo		powder 2																						
medium_basic_ammo		powder 2																						
medium_police_ammo		powder 2																						
rifle_basic_ammo		powder 2																						
rifle_armorpierce_ammo		powder 2																						
rifle_plasma_ammo		powder 2																						
heavy_basic_ammo		powder 3																						
heavy_flack_ammo		powder 3																						
battery_basic_ammo		glass 2 acid 1																						
dil_battery_ammo		glass 2 acid 1																						
toxic_ammo		acid 2																						
battery_crafted_ammo		glass 1 acid 1																						
nail_bolts_ammo		broken_weapon 2																						
sawblade_ammo		broken_weapon 2																						
surgicalKit		medical_kit_1 2 syringe_morphine 1 medicalClue 1 syringe_naloxone 1																						
mre_pack_1		canned_food_1 2 ration_pack_4 1 chocolate_pack_1 1																						
small_backpack_1		rags 3																						
medium_backpack_1		rags 3 plastic 1 rubber 1																						
big_backpack_1		rags 3 plastic 1 rubber 1 armor_plates 1																						
servo_backpack_1		coarse_parts 2 rubber 1 metal_tread 1 wire 1																						
sun_servo_backpack_1		coarse_parts 2 ceramite_plates 1 armor_plates 1 wire 1																						
pmc_common_vest_1		rags 3 metal_tread 1																						
military_armored_vest_1		armor_plates 2 metal_tread 1																						
trash_common_vest_1		rags 3																						
trash_armored_vest_1		rusty_plates 2 metal_tread 1																						
military_common_vest_1		rags 3																						
armored_vest_1		armor_plates 2 rubber 1 metal_tread 1																						
armored_expanded_vest_1		armor_plates 2 rags 2																						
heavy_armored_vest_1		ceramite_plates 2 rubber 1 metal_tread 1																						
military_heavy_armor_1		armor_plates 2 ceramite_plates 1 capacitor_parts 1 metal_tread 1																						
anc_medium_armor_1		rusty_plates 2 ceramite_plates 1 rubber 1 capacitor_parts 1																						
prison_light_armor_1		rusty_plates 1 rags 3																						
civ_medium_armor_2		armor_plates 2 ceramite_plates 1 rubber 1 capacitor_parts 1																						
posessed_medium_armor_1		quasi_repair_kit 1 rusty_plates 1 capacitor_parts 1 transformer 1 metal_tread 1																						
military_power_armor_1		armor_plates 2 capacitor_parts 1 metal_tread 1																						
rwa_heavy_armor_1		armor_plates 2 ceramite_plates 1 rusty_plates 1 capacitor_parts 1																						
pirates_medium_armor_1		rusty_plates 2 rubber 1 rags 1																						
sbn_light_armor_1		armor_plates 2 ceramite_plates 1 rubber 1 capacitor_parts 1																						
civ_medium_armor_1		rusty_plates 2 rubber 1 rags 1																						
military_light_armor_1		rusty_plates 2 rags 2																						
police_medium_armor_1		armor_plates 2 rags 2																						
military_shirt_3		armor_plates 1 rags 3																						
rwa_power_armor_1		ceramite_plates 2 armor_plates 1 rusty_plates 1 capacitor_parts 1																						
anc_reinforced_shirt_1		rags 2 rubber 1 plastic 1																						
sbn_heavy_armor_1		ceramite_plates 2 armor_plates 1 rubber 1 capacitor_parts 1																						
ddr_chem_coat_1		rubber 2 plastic 1 rags 1																						
ddr_reinforced_chem_coat_1		armor_plates 2 rubber 1 plastic 1 rags 1																						
sun_power_armor_1		armor_plates 2 ceramite_plates 1 rubber 1 capacitor_parts 1																						
anc_medium_armor_2		ceramite_plates 2 armor_plates 2 metal_tread 1																						
anc_agent_armor_1		rags 3 rubber 1 plastic 1																						
chu_manager_shirt_1		rags 3 rubber 1 plastic 1																						
chu_power_armor_1		ceramite_plates 1 armor_plates 1 capacitor_parts 1 metal_tread 1																						
miner_shirt_1		rags 3 rubber 1																						
miner_medium_armor_1		armor_plates 2 ceramite_plates 1 capacitor_parts 1 metal_tread 1																						
fra_heavy_armor_1		armor_plates 1 ceramite_plates 1 rusty_plates 1 capacitor_parts 1																						
moon_medium_armor_2		moon_weapon_parts 1 moon_armor_plates 2 quasi_repair_kit 1																						
moon_medium_armor_1		moon_weapon_parts 1 moon_armor_plates 2 moon_armor_plates																						
miner_reinforced_shirt_1		rags 2 rubber 1 rusty_plates 1																						
miner_reinforced_pants_1		rags 2 rubber 1 rusty_plates 1																						
miner_reinforced_boots_1		rags 2 rubber 1																						
miner_power_armor_1		ceramite_plates 2 armor_plates 1 capacitor_parts 1																						
laborer_shirt_1		rags 4 plastic 1																						
spider_light_armor_1		rags 2 spider_chitin 2																						
civ_reinforced_shirt_1		rags 3 armor_plates 1																						
common_shirt_3		rags 4																						
military_shirt_2		rags 4																						
common_shirt_2		rags 4																						
prison_tshirt_1		rags 2																						
common_shirt_1		rags 4																						
science_coat_1		rags 2 plastic 1 rubber 1																						
common_hybershirt_1		rubber 1 rags 3																						
venusXsi_light_armor_3		quasi_venus_rags 1 venus_armor_plates 1																						
venusTez_heavy_armor_1		quasi_venus_rags 1 venus_armor_plates 2																						
military_heavy_helmet_1		armor_plates 2 ceramite_plates 1 glass 1 circuit_board 1																						
anc_medium_helmet_1		rusty_plates 2 ceramite_plates 1 glass 1 microelectronics_parts 1																						
prison_mask_1		rusty_plates 1 plastic 1																						
civ_medium_helmet_2		armor_plates 2 ceramite_plates 1 glass 1 microelectronics_parts 1																						
posessed_medium_helmet_1		quasi_repair_kit 1 rusty_plates 1 glass 1 microelectronics_parts 1 metal_tread 1																						
military_power_helmet_1		armor_plates 1 rusty_plates 1 glass 1 circuit_board 1																						
rwa_heavy_helmet_1		armor_plates 2 ceramite_plates 1 glass 1 microelectronics_parts 1																						
pirates_medium_helmet_1		rusty_plates 2 rubber 1 glass 1																						
sbn_light_helmet_1		armor_plates 2 ceramite_plates 1 glass 1 microelectronics_parts 1																						
civ_medium_helmet_1		rusty_plates 2 rubber 1 glass 1																						
military_light_gasmask_1		rusty_plates 2 plastic 1 glass 1																						
military_light_helmet_1		rusty_plates 2 rags 1 plastic 1																						
rwa_power_helmet_1		ceramite_plates 2 armor_plates 1 rusty_plates 1 glass 1 microelectronics_parts 1																						
anc_reinforced_hat_1		rags 3																						
sbn_heavy_helmet_1		ceramite_plates 2 rusty_plates 2 glass 1 microelectronics_parts 1																						
ddr_chem_helmet_1		rubber 1 rusty_plates 1 plastic 1 glass 1																						
ddr_reinforced_chem_helmet_1		rusty_plates 2 glass 1																						
sun_power_helmet_1		armor_plates 2 ceramite_plates 1 glass 1 microelectronics_parts 1																						
anc_medium_mask_1		rusty_plates 2 plastic 1 glass 1																						
anc_agent_mask_1		rusty_plates 1 rubber 2 glass 1																						
chu_manager_mask_1		armor_plates 1 rubber 1 glass 1 rags 1																						
chu_power_helmet_1		ceramite_plates 1 armor_plates 1 plastic 1 glass 1 circuit_board 1																						
chu_head_device_1		rags 1 rusty_plates 1 circuit_board 1																						
miner_hard_cap_1		rags 2 rubber 1 rusty_plates 1																						
miner_medium_helmet_1		armor_plates 2 ceramite_plates 1 glass 1 circuit_board 1																						
police_medium_helmet_1		rusty_plates 1 rubber 1 plastic 1 glass 1																						
fra_heavy_mask_1		rusty_plates 1 armor_plates 1 ceramite_plates 1 glass 1 microelectronics_parts 1																						
moon_medium_helmet_1		moon_weapon_parts 1 moon_armor_plates 2																						
miner_hard_cap_2		rubber 1 plastic 1 rusty_plates 1 rags 1																						
miner_power_helmet_1		ceramite_plates 2 rusty_plates 1 rags 1 glass 1 microelectronics_parts 1																						
laborer_cap_1		rags 2 plastic 1																						
spider_light_helmet_1		rags 2 spider_chitin 2																						
civ_gasmask_1		rusty_plates 2 plastic 1 glass 1																						
military_mask_1		rags 4																						
venusXsi_light_helmet_3		quasi_venus_rags 1 venus_armor_plates 1																						
venusTez_heavy_helmet_1		quasi_venus_rags 1 venus_armor_plates 2																						
military_heavy_pants_1		armor_plates 2 ceramite_plates 1 rags 1 metal_tread 1																						
anc_medium_pants_1		armor_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
prison_light_pants_1		rusty_plates 2 rags 2																						
civ_medium_pants_2		rusty_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
posessed_medium_pants_1		quasi_repair_kit 1 rusty_plates 1 capacitor_parts 1 metal_tread 1 plastic 1																						
military_power_pants_1		rusty_plates 2 rubber 1 metal_tread 1																						
rwa_heavy_pants_1		armor_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
pirates_medium_pants_1		rusty_plates 2 rubber 1 rags 1																						
sbn_light_pants_1		armor_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
civ_medium_pants_1		rusty_plates 2 rubber 1 rags 1																						
military_light_pants_1		rusty_plates 2 rags 2																						
military_pants_2		rags 4 armor_plates 1																						
rwa_power_pants_1		ceramite_plates 2 armor_plates 2 rusty_plates 1																						
anc_reinforced_pants_1		rags 3 rubber 1 plastic 1																						
sbn_heavy_pants_1		ceramite_plates 2 armor_plates 2 plastic 1																						
ddr_chem_pants_1		rubber 2 rags 1 rusty_plates 1																						
ddr_reinforced_chem_pants_1		rusty_plates 1 rubber 3 plastic 1																						
sun_power_pants_1		armor_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
police_pants_2		armor_plates 2 rags 2																						
anc_agent_pants_1		plastic 1 rubber 1 rags 2																						
chu_manager_pants_1		rags 3 rubber 1																						
chu_power_pants_1		armor_plates 1 ceramite_plates 1 plastic 1 metal_tread 1																						
miner_pants_1		rusty_plates 1 rags 3																						
miner_medium_pants_1		armor_plates 2 ceramite_plates 1 rubber 1 metal_tread 1																						
police_medium_pants_1		armor_plates 2 rags 2																						
fra_heavy_pants_1		armor_plates 1 ceramite_plates 1 rusty_plates 1 plastic 1																						
moon_medium_pants_1		moon_weapon_parts 1 moon_armor_plates 2																						
miner_power_pants_1		ceramite_plates 2 rusty_plates 2 rags 1																						
laborer_pants_1		rags 3 plastic 1																						
spider_light_pants_1		rags 2 spider_chitin 2																						
civ_pants_4		rusty_plates 2 rags 2																						
common_pants_4		rags 4																						
common_pants_5		rags 4																						
common_pants_1		rags 4																						
common_pants_3		rags 4																						
prison_pants_1		rags 4																						
common_hyber_pants_1		rags 3 rubber 1																						
venusXsi_pants_1		quasi_venus_rags 1 venus_armor_plates 1																						
military_heavy_boots_1		armor_plates 2 ceramite_plates 1 rubber 1 metal_tread 1																						
anc_medium_boots_1		rusty_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
prison_light_boots_1		rusty_plates 1 armor_plates 1 plastic 1 rubber 1																						
civ_medium_boots_2		rusty_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
posessed_medium_boots_1		quasi_repair_kit 1 rusty_plates 1 capacitor_parts 1 metal_tread 1 plastic 1																						
military_power_boots_1		rusty_plates 1 armor_plates 1 rubber 1 metal_tread 1																						
rwa_heavy_boots_1		armor_plates 1 rusty_plates 1 ceramite_plates 1 rubber 1 plastic 1																						
pirates_medium_boots_1		rusty_plates 2 rubber 2																						
sbn_light_boots_1		armor_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
civ_medium_boots_1		rusty_plates 2 rubber 2																						
military_light_boots_1		rusty_plates 2 rags 2																						
rwa_power_boots_1		ceramite_plates 2 armor_plates 1 rubber 1 plastic 1																						
sbn_heavy_boots_1		ceramite_plates 2 armor_plates 1 rubber 1 plastic 1																						
ddr_chem_boots_1		armor_plates 2 rubber 1 plastic 1																						
sun_power_boots_1		armor_plates 2 ceramite_plates 1 rubber 1 plastic 1																						
police_boots_2		rags 2 plastic 1 rubber 2																						
anc_agent_boots_1		plastic 2 rubber 2 rags 1																						
chu_manager_boots_1		armor_plates 1 rubber 1 rags 1																						
chu_power_boots_1		armor_plates 2 plastic 1 metal_tread 1																						
miner_boots_1		rags 1 plastic 2 rubber 1																						
miner_medium_boots_1		rusty_plates 2 rags 2 metal_tread 1																						
police_medium_boots_1		armor_plates 2 rags 1 rubber 1																						
fra_heavy_boots_1		rusty_plates 1 armor_plates 1 ceramite_plates 1 plastic 2																						
moon_medium_boots_1		moon_weapon_parts 1 moon_armor_plates 2																						
common_boots_1		plastic 2 rubber 2																						
miner_power_boots_1		ceramite_plates 1 rusty_plates 2 rubber 1 rags 1																						
spider_light_boots_1		rags 2 spider_chitin 2																						
civ_boots_2		rusty_plates 1 rags 2 rubber 1																						
common_sneakers_1		rags 4 plastic 1																						
common_sneakers_2		rags 4 plastic 1																						
venus_boots_1		quasi_venus_rags 1 venus_armor_plates 1																						
dil_light_helmet_1		armor_plates 1 ceramite_plates 1 glass 1 microelectronics_parts 1 metal_tread 1 plastic 1																						
dil_light_armor_1		armor_plates 1 ceramite_plates 1 capacitor_parts 1 transformer 1 metal_tread 1 plastic 1																						
dil_light_pants_1		armor_plates 1 ceramite_plates 1 capacitor_parts 1 metal_tread 1 plastic 1																						
dil_light_boots_1		armor_plates 1 ceramite_plates 1 capacitor_parts 1 metal_tread 1 plastic 1																						
armor_repair_kit		rags 1 rubber 1 armor_plates 1 ceramite_plates 1																						
firearm_repair_kit		plastic 2 weapon_parts 1 spring 1																						
melee_repair_kit		pierce_parts 2 blunt_parts 1 rod_parts 1																						
automap		circuit_board 2 microelectronics_parts 1 bulb 1																						
frag_grenade		tin 1 nail_bolts_ammo 1 explosives 1																						
thermal_grenade		tin 1 gas_ammo 1 powder 1																						
stun_grenade		tin 1 acid 1 human_poop 1																						
toxic_grenade		glass 1 acid 1 circuit_board 1																						
frost_grenade		glass 1 circuit_board 1 water_bottle_1 1																						
frag_mine		explosives 3																						
stationary_turret		military_minigun_1 1 armor_plates 1 weapon_parts 1 circuit_board 1																						
fire_turret		worker_flametrower_1 1 armor_plates 1 weapon_parts 1 circuit_board 1																						
energy_turret		laser_sniper_1 1 armor_plates 1 weapon_parts 1 circuit_board 1																						
organsBox		syringe_bloodbag 2 human_organ_1 1 trowable_heart 1 human_aye 1 human_ear 1																						
cyborg_head		armor_plates 1 plastic 1 glass 1 bulb 1 circuit_board 1																						
glassBottle		glass 2																						
itemsBox		common_knife_1 1 military_pistol_1 1 military_light_armor_1 1 military_mask_1 1 common_pants_4 1 prison_light_boots_1 1 small_basic_ammo 1 bandage 1 splint 1 pills_antibiotics 1 ration_pack_3 1 ration_pack_4 1 small_backpack_1 1 hydrogel_bandage 1																						
handmade_frag_grenade		tin 1 explosives 1																						
handmade_thermal_grenade		glassBottle 1 rags 1																						
regular_food_container		chocolate_pack_1 1 ration_pack_1 1 ration_pack_2 1 soda_can_2 1 water_bottle_1 1 ration_pack_3 1 ration_pack_4 1																						
military_food_container		canned_food_1 2 canned_food_2 2 chocolate_pack_1 1 mre_pack_1 2 water_bottle_1 1																						
luxury_food_container		candy_1 1 vodka_bottle_1 1 wiskey_bottle_1 1 armagnac_bottle_1 1 luxury_canned_food_1 1 luxury_ration_pack_1 1 oil_bottle_1 1 luxury_ration_pack_2 1																						
water_container		water_bottle_1 8																						
alcogol_container		vodka_bottle_1 2 wiskey_bottle_1 2 armagnac_bottle_1 2																						
regular_clothing_container		common_shirt_3 1 common_shirt_2 1 common_shirt_1 1 common_pants_4 1 common_pants_5 1 common_pants_1 1 common_pants_3 1 common_sneakers_1 1 common_sneakers_2 1 rags 1																						
miner_clothing_container		civ_medium_armor_1 1 miner_shirt_1 1 miner_reinforced_shirt_1 1 civ_medium_helmet_1 1 miner_hard_cap_1 1 miner_hard_cap_2 1 civ_medium_pants_1 1 miner_pants_1 1 civ_medium_boots_1 1 miner_boots_1 1 common_boots_1 1																						
worker_clothing_container		laborer_shirt_1 1 military_shirt_2 1 laborer_cap_1 1 military_mask_1 1 laborer_pants_1 1 common_pants_3 1 pirates_medium_boots_1 1 common_boots_1 1																						
scientist_clothing_container		ddr_chem_coat_1 1 ddr_reinforced_chem_coat_1 1 science_coat_1 1 ddr_chem_helmet_1 1 ddr_reinforced_chem_helmet_1 1 ddr_chem_pants_1 1 ddr_reinforced_chem_pants_1 1 ddr_chem_boots_1 1 common_sneakers_1 1																						
security_clothing_container		police_medium_armor_1 1 military_shirt_3 1 anc_medium_armor_2 1 military_light_helmet_1 1 anc_medium_mask_1 1 police_medium_helmet_1 1 military_pants_2 1 police_pants_2 1 police_medium_pants_1 1 police_boots_2 1 police_medium_boots_1 1																						
weapon_container		military_pistol_3 1 trucker_pistol_2 1 common_pistol_3 1 trucker_shotgun_2 1 military_shotgun_1 1 pmc_smg_4 1 fra_security_smg_2 1 military_assault_1 1 trucker_marksman_2 1 army_hmg_1 1 small_basic_ammo 80 rifle_basic_ammo 50 shotgun_shrapnel_ammo 50																						
armor_container		armored_vest_1 1 heavy_armored_vest_1 1 military_light_armor_1 1 military_medium_armor_1 1 military_heavy_armor_1 1 military_light_gasmask_1 1 military_medium_helmet_1 1 military_heavy_helmet_1 1 military_light_pants_1 1 military_medium_pants_1 1 military_heavy_pants_1 1 military_light_boots_1 1 military_medium_boots_1 1 military_heavy_boots_1 1																						
tool_container		trash_pipe_1 1 miner_breaker_1 1 worker_crowbar_1 1 worker_wrench_1 1 military_shovel_1 1 worker_pistol_1 1 worker_hmg_1 1																						
robot_parts_container		armor_plates 1 weapon_parts 1 rusty_plates 1 coarse_parts 1 rod_parts 1 metal_tread 1 wire 1 cyborg_head 2																						
electrical_parts_container		microelectronics_parts 2 capacitor_parts 2 circuit_board 2 transformer 2 bulb 2																						
military_parts_container		armor_plates 1 ceramite_plates 1 weapon_parts 1 blunt_parts 1 pierce_parts 1 armor_repair_kit 1 firearm_repair_kit 1 melee_repair_kit 1 metal_tread 1 transformer 1																						
engineering_parts_container		blunt_parts 1 pierce_parts 1 rusty_plates 1 coarse_parts 1 rod_parts 1 ceramite_plates 1 tape 1 explosives 1 nail_bolts_ammo 4 spring 1																						
ai_module		microelectronics_parts 4 circuit_board 2																						
communication_relay		capacitor_parts 3 wire 3 transformer 3																						
defibrillator_device		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
robot_resurrect_device		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
quasi_sensor_device		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
geoscanner_device		microelectronics_parts 1 circuit_board 1 lens 1 transformer 1 bulb 1																						
